,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2748,lzw-jpg-small-high-17,1.0860538886795064,13.0,970.8359375,47.9949,0.2519642857142857,80.28081382536571
2749,lzw-jpg-small-high-18,1.0896349512768837,13.0,1026.861328125,47.88154,0.2501785714285714,85.72225365204673
2750,lzw-jpg-small-high-19,1.0844843804239743,12.0,897.451171875,44.46339,0.2502115384615384,80.66793216844157
2751,lzw-jpg-small-high-20,1.087945753070832,13.0,999.654296875,49.7742,0.2799928571428571,71.7296309354966
2752,lzw-jpg-small-high-21,1.0859755514858511,13.0,964.6875,47.88199,0.2501857142857143,80.52893431996738
2753,lzw-jpg-small-high-22,1.0884635051700944,13.0,995.7744140625,47.8702,0.25,83.20620461685975
2754,lzw-jpg-small-high-23,1.0916433866356583,13.0,1030.4013671875,49.67518999999999,0.2784328571428571,74.4983073540572
2755,lzw-jpg-small-high-24,1.0896481966254563,14.0,1042.09375,52.36905,0.2658713333333333,74.84461901271851
2756,lzw-jpg-small-high-25,1.0857906842647738,13.0,949.0751953125,47.8702,0.25,79.30405098056829
2757,lzw-jpg-small-high-26,1.0870267281947057,12.0,961.1083984375,44.46224,0.2501923076923077,86.39867470023303
2758,lzw-jpg-small-high-27,1.0877260010911074,13.0,981.4560546875,49.70710999999999,0.2789357142857142,70.78613840744366
2759,lzw-jpg-small-high-28,1.087525183546197,12.0,937.8564453125,44.59872,0.2525076923076923,83.27973989144442
2760,lzw-jpg-small-high-29,1.0913395735282871,14.0,1059.1455078125,51.30105,0.25017,82.5266366503818
2761,lzw-jpg-small-high-30,1.084907575444976,12.0,899.443359375,44.48559999999999,0.2505884615384615,80.68509178957994
2762,lzw-jpg-small-high-31,1.0862298990975072,13.0,944.751953125,49.85608,0.2812828571428571,67.36842670134118
2763,lzw-jpg-small-high-32,1.0835563372996095,12.0,899.1474609375,44.58948,0.2523507692307692,79.9086661966178
2764,lzw-jpg-small-high-33,1.0848655062389234,12.0,886.91796875,44.35666,0.2484015384615384,80.49526519327925
2765,lzw-jpg-small-high-34,1.0835024105218272,12.0,878.5029296875,44.46224,0.2501923076923077,78.97287024925298
2766,lzw-jpg-small-high-35,1.087038145160216,13.0,944.3193359375,50.43192,0.2903535714285714,64.48908388663914
2767,lzw-jpg-small-high-36,1.0868479663846682,13.0,967.228515625,47.98356,0.2517857142857143,80.05814815894776
2768,lzw-jpg-small-high-37,1.0902144711610169,14.0,1026.625,50.91727,0.2445273333333333,82.45544005363536
2769,lzw-jpg-small-high-38,1.0844188363638596,12.0,913.2958984375,44.45136,0.2500076923076923,82.18131439756827
2770,lzw-jpg-small-high-39,1.084664663897112,12.0,905.7490234375,46.70144,0.2881792307692307,67.29997839525069
2771,lzw-jpg-small-high-40,1.084856152573768,13.0,926.4140625,47.97431,0.2516392857142857,76.73932201428286
2772,lzw-jpg-small-high-41,1.0864346371038514,13.0,936.8525390625,47.28179,0.2407307142857142,82.30871545128575
2773,lzw-jpg-small-high-42,1.085585082277912,12.0,911.0849609375,44.48582999999999,0.2505923076923076,81.72773150267378
2774,lzw-jpg-small-high-43,1.0901557840582436,14.0,1048.708984375,52.94409,0.2743266666666667,72.20536607288334
2775,lzw-jpg-small-high-44,1.087831771087657,13.0,967.5146484375,47.88154,0.2501785714285714,80.76800034613261
2776,lzw-jpg-small-high-45,1.0887827716055445,13.0,1021.0986328125,47.85909,0.249825,85.4018663994055
2777,lzw-jpg-small-high-46,1.088649222983092,13.0,993.701171875,49.51161999999999,0.2758564285714285,72.75545419434734
2778,lzw-jpg-small-high-47,1.0824417865213891,12.0,859.6416015625,45.39249999999999,0.2659730769230769,71.20256597564543
2779,lzw-jpg-small-high-48,1.0874440621008816,14.0,974.5791015625,50.47133,0.2379713333333333,81.14237238653723
2780,lzw-jpg-small-high-49,1.0887898821945032,13.0,1009.0439453125,47.8702,0.25,84.31499724776585
2781,lzw-jpg-small-high-50,1.084109522455431,12.0,906.421875,46.00556,0.2763730769230769,71.28929548176475
2782,lzw-jpg-large-low-1,1.201858599828623,48.0,6246.353515625,168.48603,0.2542318367346938,145.8252492430835
2783,lzw-jpg-large-low-2,1.1794027352559062,42.0,4650.7734375,148.67578999999998,0.2584411627906977,121.03841895773952
2784,lzw-jpg-large-low-3,1.1836755607140423,44.0,4957.08984375,155.89257999999998,0.2599195555555555,122.33828552642092
2785,lzw-jpg-large-low-4,1.193804388472499,45.0,5578.4560546875,159.87834999999998,0.2624195652173913,132.96218612625245
2786,lzw-jpg-large-low-5,1.194740345478191,48.0,5748.3603515625,169.40988,0.25839,131.31959917839092
2787,lzw-jpg-large-low-6,1.179539039761371,42.0,4684.0185546875,148.33055,0.2566706976744186,123.03019393879818
2788,lzw-jpg-large-low-7,1.1832735082160624,42.0,4850.8212890625,147.50424999999998,0.2524325581395348,130.2762871556101
2789,lzw-jpg-large-low-8,1.1828106843695374,43.0,4947.0927734375,150.92917999999997,0.2524056818181818,129.86069276266073
2790,lzw-jpg-large-low-9,1.180005600370168,43.0,4760.994140625,150.48942,0.2502013636363636,126.44510059235044
2791,lzw-jpg-large-low-10,1.1726888197026089,39.0,4315.23828125,136.89738,0.25069125,125.73913532607958
2792,lzw-jpg-large-low-11,1.1792418661563733,41.0,4702.3935546875,144.22393,0.2532204761904762,128.76055106683302
2793,lzw-jpg-large-low-12,1.179952350684303,41.0,4756.44921875,144.41687,0.2542333333333333,129.54851665993078
2794,lzw-jpg-large-low-13,1.182424009395802,43.0,4889.970703125,150.86449,0.2520815909090909,128.58138433897827
2795,lzw-jpg-large-low-14,1.182839646405892,43.0,4995.9287109375,151.07548999999997,0.2531390909090909,130.6360393780228
2796,lzw-jpg-large-low-15,1.180455551685217,43.0,4782.9345703125,153.05963999999997,0.2630838636363636,118.77896620238468
2797,lzw-jpg-large-low-16,1.1829092461097062,43.0,4913.349609375,153.13172,0.2634452272727272,121.79295615845618
2798,lzw-jpg-large-low-17,1.1949900646233411,47.0,5748.6064453125,163.53613,0.2632742553191489,133.5181998230185
2799,lzw-jpg-large-low-18,1.1926532494264033,47.0,5566.2705078125,165.90572,0.258175,129.95373404690736
2800,lzw-jpg-large-low-19,1.1799887773271305,41.0,4716.7890625,144.66661,0.2555447619047619,127.58839280614636
2801,lzw-jpg-large-low-20,1.17891419726532,42.0,4655.365234375,149.40437999999995,0.2621781395348837,118.84856766693308
