,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
37,37,lzw-txt-small-low-38,3.3130766747873133,4.0,5878.5126953125,17.74311,0.27852,1189.5462409718275,8419.9384765625,4.5454460330620465
38,38,lzw-txt-small-low-39,3.2712241316843245,4.0,5154.57421875,17.20986,0.255,1174.560196545332,7424.087890625,4.526751396105274
39,39,lzw-txt-small-low-40,3.291994221788127,4.0,5454.095703125,17.119169999999997,0.251,1269.305985786066,7833.724609375,4.5174391513686585
40,40,lzw-txt-small-low-41,3.2787480227687475,4.0,5565.5126953125,17.0965,0.25,1302.140834746878,8007.8681640625,4.539784208462193
41,41,lzw-txt-small-low-42,3.3178849982250127,4.0,5203.0361328125,17.08516,0.2495,1220.582788555767,7447.7705078125,4.525226721606541
42,42,lzw-txt-small-low-43,3.365499422815169,5.0,6435.673828125,20.5158,0.25,1254.7741405404615,9156.314453125,4.533891969956994
43,43,lzw-txt-small-low-44,3.358741031842137,6.0,6730.0732421875,23.94644,0.2503571428571428,1122.583994462919,9583.3212890625,4.540307422039156
44,44,lzw-txt-small-low-45,3.3131775667053365,5.0,6231.1220703125,21.24132,0.2766666666666666,1060.2979459367373,8924.8720703125,4.543587133680674
45,45,lzw-txt-small-low-46,3.3665135770202177,5.0,6621.1259765625,20.9697,0.2666833333333333,1183.9783441199304,9418.9658203125,4.527538252085376
46,46,lzw-txt-small-low-47,3.40586159965732,6.0,7053.6337890625,24.45656,0.2664285714285714,1082.52202647975,9985.4873046875,4.524642942946203
47,47,lzw-txt-small-low-48,3.397180562613695,6.0,7057.271484375,23.95777,0.2507142857142857,1174.9282671650708,10001.259765625,4.524177554658124
48,48,lzw-txt-small-low-49,3.2899701388901064,3.0,5101.5078125,13.68854,0.250625,1487.0207773452244,7329.26953125,4.522619734467918
49,49,lzw-txt-small-low-50,3.3617415122841097,6.0,6705.814453125,23.9351,0.25,1120.6662103981182,9545.166015625,4.534564790132416
50,50,lzw-txt-small-high-1,3.288663997116413,6.0,6808.341796875,23.96912,0.2510714285714285,1131.3369379774333,9783.15234375,4.689617998329025
51,51,lzw-txt-small-high-2,3.3269550564036585,7.0,7983.16015625,27.3544,0.25,1167.367612705817,11413.892578125,4.703584150698666
52,52,lzw-txt-small-high-3,3.225165989583095,6.0,6644.4716796875,24.7513,0.2757142857142857,973.6506802377306,9630.5283203125,4.716730331137525
53,53,lzw-txt-small-high-4,3.283427290946872,6.0,7254.4306640625,24.19698,0.25825,1160.918784577756,10431.4228515625,4.716358312734139
54,54,lzw-txt-small-high-5,3.2309354001479127,6.0,6592.8193359375,23.96957,0.2510857142857143,1095.4408391951083,9548.0009765625,4.729900630974012
55,55,lzw-txt-small-high-6,3.3002964986409498,7.0,7624.8583984375,27.39975,0.25125,1107.5902195516094,10939.5869140625,4.72290578549288
